trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",25,9,18.516200984863307,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",20,3,-89.7923129184827,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 2}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",20,0,10.085767836683035,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",30,0,3.168652824351608,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,11,-22.50301470043221,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",20,13,-26.654706847742137,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,2,-1.5636267382873217,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",20,2,-38.9960534798679,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",25,4,18.932910307171994,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",30,15,15.594357927126865,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",30,0,-41.61179735378528,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",25,0,-54.53555485686998,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",20,13,14.087156133618457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",25,17,2.224069267346242,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",20,6,0.8574248768904198,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",30,19,-3.4932267164879773,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",30,6,-19.14263195994203,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",25,18,-0.37721808517102406,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",20,7,23.019535205630067,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",35,9,1.8666869776633133,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,11,1.532448100646069,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",30,11,27.45890991190472,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",20,0,22.083697561385325,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",20,15,8.187283539933205,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",30,11,16.147117457591204,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,12,-9.857830763337697,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",30,22,-13.427341338583133,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,14,0.4051505144913281,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",35,1,-34.691287021364516,"{0: 29, 1: 1, 2: 3, 3: 0, 4: 1}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",30,16,-41.30785014953857,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",30,0,24.591275849007637,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,15,8.598664831044985,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",20,0,-29.275996373999185,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",30,13,-30.479033443960475,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",25,0,22.845783890805457,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",20,7,24.827763933164018,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",30,18,25.704502252125383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",20,15,7.282341119108822,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",30,23,-1.353700224119059,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",30,15,29.651519546692782,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,10,-4.345226121967298,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",20,10,15.018935915923514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,2,-0.5104159987447296,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,0,9.567482120923746,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,13,14.548328324485153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",20,15,-32.41402611610679,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,9,17.860231595400066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,2,-25.43043286419667,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",25,9,-20.922220422777087,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",20,0,7.1753254423714665,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,1,19.918604548671585,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",35,18,-23.340417564714063,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,11,16.555256984959122,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",30,18,15.024093969309378,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",25,19,10.491354541114683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",30,8,1.1516722069997558,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,16,6.802714098108009,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",20,9,8.492114071152097,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",20,8,-41.36057824334573,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,0,25.69409738920275,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",30,21,16.21051944978693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,12,14.279319518747519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",30,18,15.747644523637133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,14,-2.8547094784792346,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,5,12.131631650955347,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,10,6.987449229491372,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",25,5,31.765123807760556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",30,15,27.220822558881395,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",25,10,20.59586006059278,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",25,16,1.2807100157940545,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,10,18.808174003592974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,11,17.10284748965017,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,13,5.763730325734771,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,15,19.32628386887263,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,3,-42.01061648379598,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",30,6,18.674378774631112,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",30,12,24.791387904642434,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",25,12,-0.5509952842693329,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,16,10.158472160190405,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,14,11.446613359952947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",20,15,8.80590791125653,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,0,26.755631380196334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,16,8.592318537019807,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",25,0,36.660267039627946,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",30,20,-0.6449017369762158,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",25,11,11.287273399060558,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",20,16,6.591994599861014,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",25,7,25.536929948091263,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,0,18.694327822351205,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,11,6.637239179250855,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",25,7,0.6081659997470243,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",30,16,-10.05226039565302,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",20,12,8.419704384397873,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,15,18.357748247091084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,8,4.062165159686599,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,2,-9.654651919988275,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",20,13,11.696362375634193,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",30,18,25.19807922605328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",20,8,2.0627308383611105,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,10,14.203463135280597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,3,22.03880312689822,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,13,8.078547185062938,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,9,8.705107750845196,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",25,11,9.683695231638595,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,8,6.045712429466762,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",30,13,6.456881315962622,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,16,1.1487404079097834,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,9,12.09503947470947,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",30,21,15.756472617886502,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",20,8,-17.643490738810836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",30,18,9.349666766969492,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",25,16,16.2486871106995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",25,12,-25.30428776131784,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",20,6,14.057243845402489,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",25,16,5.249985910852735,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,16,7.042101355866492,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,0,-7.67159380231716,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",25,15,-25.469627674003412,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,0,20.51872219857099,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",25,15,-12.037273719645189,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",30,8,22.58718479175777,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",25,0,25.574757939641124,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",25,0,25.155202033070378,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,0,7.270002698819166,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",25,0,-2.705149812310388,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",20,8,18.665298161882635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",25,20,8.323901906468217,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",35,12,14.804318609426833,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",20,12,-24.66441173768449,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,9,21.723056845472684,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",35,13,17.270574266420383,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",20,0,-34.572045551998436,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",20,10,8.820629733438127,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",30,18,10.675013021632319,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,6,-38.07624643898303,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",20,10,22.145397007971525,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",20,13,10.88441586221751,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",20,0,-50.540204540432775,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,0,23.174462645962816,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",25,16,14.758323029921591,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",25,12,15.632745290714775,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",30,19,16.435842825515277,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",30,16,26.90640431438868,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",25,17,8.01715918389604,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",35,18,11.87978307253436,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",30,20,-1.5259281931948017,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",30,9,28.933943042637498,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",25,0,15.139190513928352,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",20,7,14.336622144453733,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",20,9,7.589000400382904,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,15,1.1683215179845456,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",25,17,-7.563398056908273,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",20,8,6.122845102713877,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,0,11.872268819321945,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",25,13,12.325263298354972,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,6,-17.47259290068937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,12,12.89269717088082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,14,-10.04484664056593,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,0,15.669482856145649,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",20,5,24.521041586149394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",20,6,-29.705771912129777,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",30,14,19.65480240604498,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",20,13,-29.30453675050175,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",25,10,8.824832320212773,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",25,14,15.200872757909853,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",30,19,1.9362224691043606,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",20,0,23.046846530473704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",35,21,11.959800287745368,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,2,23.815355489109436,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",20,0,-19.28953549300632,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",20,0,16.497718492528158,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",25,11,26.046149181017668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",20,11,20.274542062675238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",20,5,22.929222218038674,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",35,26,6.266523655803799,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",20,9,14.525640264229672,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",25,15,22.937450263340015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",20,0,-8.538960206882862,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",20,3,18.17250437492475,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",20,4,22.31259811045591,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",25,17,15.325983150205325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",20,13,11.565810954167057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",20,12,11.307850693976041,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",20,3,27.222888891446676,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",20,0,30.375522307670998,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
